bus,id,min generation,max generation,linear cost coefficient
12135,1,60.65,200,40.2372
12136,1,60.65,200,50.8806
12137,1,60.63,200,24.3803
12138,1,60.63,200,37.5846
12139,1,60.63,200,41.3902
12140,1,60.63,200,19.3556
12152,1,60.89,200,42.4556
12163,1,11.73,100,66.258
12164,1,11.73,100,52.1652
12166,1,20.43,100,47.3599
12167,1,20.43,100,10.505
12168,1,20.43,100,57.6125
12169,1,20.43,100,31.1122
12170,1,11.73,100,38.554
12171,1,11.73,100,29.1595
12172,1,20.43,100,31.607
12173,1,500,1700,6.53774
12175,1,20.62,100,35.3812
12178,1,32.73,100,31.3295
12189,1,12.07,100,12.0162
12191,1,15.8,100,20.5301
12192,1,15.8,100,50.3736
12193,1,12.61,100,27.005
12194,1,12.61,100,17.9771
12195,1,14.11,100,60.3749
12199,1,100,500,32.1483
12200,1,19.95,100,31.395
12204,1,100,600,12.2498
12208,1,200,800,21.7532
12211,1,200,700,20.0869
12216,1,24.72,100,24.7065
12217,1,26.99,100,47.8598
12219,1,14.97,100,30.0369
12221,1,2.09,100,20.3537
12222,1,23.91,100,44.5707
12227,1,25.35,100,36.1945
12232,1,59.95,200,31.9303
12240,1,34.03,200,33.8493
12245,1,20.16,100,33.7886
12248,1,100,600,21.3142
12252,1,100,500,42.3399
12255,1,200,700,12.6821
12259,1,100,500,29.0973
12266,1,100,400,31.3031
12275,1,55.53,200,42.698
12276,1,55.53,200,50.32
12277,1,4.07,100,43.0364
12278,1,53.18,200,26.6354
12279,1,53.18,200,22.1548
12280,1,55.53,200,18.7139
12281,1,53.18,200,41.2188
12282,1,24.82,100,34.5705
12285,1,2.13,100,34.5753
12286,1,36.83,200,39.7223
12287,1,100,400,30.3029
12291,1,100,500,23.5028
12302,1,27.14,100,24.889
12303,1,27.14,100,29.0928
12304,1,27.14,100,24.9305
12306,1,24.9,100,26.1308
12307,1,27.14,100,39.4248
12310,1,23.31,100,46.0112
12319,1,34.86,200,19.6212
12321,1,23.24,100,17.5798
12325,1,34.86,200,20.9297
12330,1,42.48,200,40.1175
12332,1,42.48,200,31.9881
12333,1,42.48,200,32.3743
12334,1,42.48,200,27.2641
12337,1,26.59,100,54.8321
12338,1,26.59,100,17.7589
12341,1,51.5,200,38.0065
12346,1,200,700,6.92013
12348,1,100,600,39.8718
12358,1,6.67,100,30.7941
12359,1,4.07,100,15.3112
12367,1,100,500,12.2717
12373,1,200,700,28.2096
12375,1,84,300,36.9635
12381,1,12.85,100,29.5928
12383,1,35.25,200,37.6742
12387,1,16.65,100,13.7431
12388,1,38.08,200,14.055
12390,1,100,500,21.0251
12393,1,66.67,300,62.1401
12398,1,29.4,100,47.0986
12400,1,19.93,100,20.8263
12401,1,66,200,20.4356
12411,1,66.45,200,25.556
12415,1,100,500,19.3379
12419,1,17.26,100,55.1995
12421,1,3.33,100,43.5767
12428,1,39.77,200,20.3713
12429,1,39.77,200,29.9589
12430,1,39.77,200,34.2869
12431,1,39.77,200,41.0776
12433,1,39.77,200,36.8151
12434,1,33.25,100,124.566
12440,1,30.19,100,29.6342
12441,1,4.88,100,29.8981
12447,1,45.93,200,35.4443
12448,1,26.99,100,49.7067
12451,1,22.1,100,60.5018
12452,1,100,500,61.5042
12453,1,100,500,35.8651
12454,1,100,500,28.5103
12455,1,45.93,200,40.2378
12459,1,31.53,100,26.7937
12461,1,58.68,200,32.7707
12462,1,58.68,200,26.4796
12464,1,58.68,200,57.8577
12465,1,58.26,200,21.955
12466,1,58.68,200,31.3489
12467,1,58.68,200,44.7797
12469,1,58.26,200,25.4214
12470,1,58.26,200,40.3426
12477,1,17.16,100,26.1669
12494,1,44.43,200,39.2688
12499,1,8.1,100,22.6339
12500,1,20.8,100,33.2661
12505,1,51.87,200,22.8227
12506,1,51.87,200,45.0783
12507,1,0.55,100,60.0315
12509,1,100,600,25.6668
12517,1,36.03,200,35.7379
12518,1,100,600,19.5146
12519,1,64.5,200,41.5129
12521,1,22.14,100,35.6029
12522,1,22.14,100,32.3275
12523,1,22.14,100,25.7279
12525,1,100,500,47.6434
12526,1,100,500,41.047
12528,1,17.75,100,63.2102
12529,1,58.71,200,23.1601
12537,1,400,1300,22.3474
12541,1,0.51,100,43.7692
12542,1,19.62,100,38.7607
12551,1,11.87,100,25.406
12555,1,5.95,100,22.3249
12556,1,100,400,24.3908
12558,1,4.02,100,34.2146
12563,1,200,800,7.69878
12570,1,13.75,100,52.4402
12572,1,74.67,300,50.0757
12579,1,400,1300,121.9
12582,1,25.71,100,31.2084
12583,1,25.71,100,19.858
12586,1,28.27,100,30.6556
12587,1,-413.82,100,29.2794
12589,1,28.27,100,31.3782
12590,1,28.27,100,29.0962
12591,1,28.27,100,20.578
12592,1,28.27,100,35.6288
12599,1,34.97,200,20.2426
12600,1,34.97,200,27.7718
12601,1,34.97,200,47.3103
12603,1,100,400,22.9148
12606,1,100,500,40.1208
12607,1,41.26,200,32.4538
12610,1,41.26,200,31.8077
12612,1,11.14,100,35.7525
12616,1,4.35,100,34.937
12625,1,100,400,32.1179
12636,1,15.94,100,107.695
12641,1,100,400,33.1804
12646,1,15.96,100,28.5965
12647,1,56.99,200,32.2557
12648,1,56.99,200,44.9105
12650,1,56.99,200,28.5276
12651,1,56.99,200,42.6493
12652,1,56.99,200,37.0813
12653,1,56.99,200,38.9632
12654,1,56.99,200,50.0448
12656,1,25.68,100,6.5233
12657,1,3.33,100,25.9657
12658,1,26.67,100,21.8438
12659,1,36.21,200,25.6673
12664,1,13.62,100,40.4958
12665,1,200,900,34.7088
12673,1,36.21,200,22.5806
12678,1,66.67,300,20.8517
12681,1,15.25,100,33.862
12687,1,20.3,100,27.3771
12688,1,200,700,40.1016
12690,1,36.21,200,46.4694
12692,1,12.6,100,42.5791
12697,1,18.45,100,18.0476
12699,1,18.45,100,40.8221
12701,1,22.72,100,44.626
12702,1,18.45,100,33.8615
12704,1,22.72,100,47.2045
12705,1,22.85,100,26.3441
12706,1,22.85,100,45.5396
12708,1,10.57,100,46.4549
12709,1,20.03,100,26.5643
12711,1,21.17,100,51.2277
12713,1,21.45,100,22.1361
12714,1,10.57,100,30.6054
12717,1,25.35,100,29.5445
12723,1,18.48,100,40.6967
12726,1,100,600,27.289
12727,1,56.85,200,51.8385
12728,1,24.53,100,23.0771
12730,1,46.67,200,44.4583
12736,1,26.67,100,24.3426
12738,1,21.98,100,19.2133
12742,1,22.49,100,24.264
12747,1,22.49,100,35.69
12748,1,1.67,100,33.0571
12758,1,63.67,200,17.5767
12760,1,38.79,200,33.2811
12761,1,38.79,200,27.1951
12763,1,38.79,200,9.43128
12764,1,46.61,200,25.5961
12765,1,46.61,200,44.017
12772,1,200,800,24.3717
12775,1,100,400,35.67
12777,1,17.09,100,39.8191
12782,1,14.23,100,44.2452
12786,1,37.5,200,42.1223
12788,1,49.78,200,11.1501
12789,1,49.78,200,57.408
12790,1,49.78,200,38.1368
12791,1,49.78,200,18.9297
12794,1,200,700,19.2773
12799,1,33.97,200,33.3053
12802,1,51.49,200,29.1521
12803,1,52.41,200,26.1389
12806,1,65.13,200,26.7838
12807,1,65.13,200,49.8734
12808,1,65.13,200,38.9374
12814,1,64.38,200,36.1774
12815,1,20.67,100,28.9952
12816,1,12.27,100,38.9012
12817,1,400,1400,32.0657
12818,1,400,1400,29.0018
12819,1,22.65,100,44.6434
12822,1,24.02,100,40.9171
12825,1,26.36,100,16.3139
12829,1,23.31,100,32.773
12833,1,100,500,18.2028
12840,1,20.01,100,23.7686
12843,1,20.01,100,31.6174
12847,1,7.26,100,23.1124
12855,1,400,1300,8.31851
12856,1,20.01,100,8.52174
12859,1,100,500,24.8939
12863,1,3.51,100,29.1043
12864,1,12.4,100,16.4739
12865,1,100,400,5.79149
12869,1,60.15,200,42.8
12873,1,8.4,100,37.2693
12874,1,100,500,11.7591
12878,1,100,600,37.3937
12880,1,100,600,44.7271
12882,1,100,600,11.1398
12883,1,100,600,14.8326
12884,1,100,600,23.292
12887,1,3.51,100,39.207
12896,1,12.21,100,17.8337
12900,1,33.22,100,29.3168
12902,1,19.69,100,21.5383
12904,1,16.66,100,26.8825
12906,1,11.47,100,41.1596
12907,1,11.47,100,21.846
12908,1,11.47,100,16.7678
12910,1,11.47,100,28.3906
12911,1,24.02,100,30.01
12912,1,11.47,100,13.5786
12914,1,12.85,100,39.0511
12915,1,64.6,200,45.1588
12916,1,11.47,100,106.896
12917,1,11.47,100,30.522
12920,1,400,1300,33.9114
12921,1,400,1300,6.78586
12925,1,400,1300,22.2909
12929,1,24.59,100,18.9532
12930,1,21.96,100,18.5375
12934,1,66.45,200,36.1528
12937,1,400,1300,114.432
12946,1,20.87,100,46.2741
12949,1,21.81,100,28.032
12962,1,200,800,6.80823
12965,1,100,500,1.21118
12966,1,11.73,100,18.9687
12968,1,400,1300,34.5134
12969,1,100,500,20.3396
12970,1,100,500,39.9738
12973,1,16.72,100,38.1052
12983,1,100,300,35.4054
12984,1,19.85,100,31.1107
12986,1,19.85,100,18.2975
12989,1,22.23,100,45.2051
12993,1,13.31,100,35.2819
12994,1,13.31,100,28.6487
13002,1,100,400,46.6388
13007,1,21.99,100,19.9109
13008,1,21.99,100,26.9225
13009,1,21.99,100,29.6847
13010,1,66.67,300,5.47832
13012,1,100,500,35.9399
13027,1,12.87,100,24.7834
13029,1,7.24,100,36.6566
13032,1,10.96,100,19.3571
13037,1,8.63,100,45.9807
13041,1,17.75,100,38.419
13043,1,16.2,100,21.4804
13046,1,16.2,100,26.996
13047,1,14.41,100,41.369
13048,1,14.41,100,40.5393
13049,1,14.41,100,25.1311
13052,1,14.41,100,27.1219
13053,1,14.41,100,34.1128
13054,1,14.41,100,27.4687
13055,1,16.2,100,13.202
13057,1,20.21,100,24.7622
13058,1,20.21,100,21.3715
13059,1,16.2,100,41.699
13060,1,16.2,100,33.6093
13062,1,56.13,200,5.91831
13064,1,16.2,100,28.5028
13066,1,56.13,200,17.9023
13069,1,62.43,200,50.2742
13075,1,1.37,100,89.6396
13079,1,100,500,52.5812
13080,1,32.89,100,20.8932
13081,1,23.7,100,41.0984
13082,1,4.37,100,22.2456
13086,1,22.13,100,25.128
13087,1,10.49,100,28.9392
13090,1,100,500,51.1377
13091,1,67.33,300,34.7424
13093,1,31.96,100,25.0535
13095,1,39.05,200,32.4383
13096,1,29.07,100,26.6215
13101,1,32.89,100,36.8053
13108,1,33.56,200,35.9127
13112,1,9.33,100,29.0921
13122,1,25.86,100,36.9077
13123,1,100,600,24.2858
13131,1,15.67,100,25.0381
13133,1,22.87,100,20.3868
13137,1,200,700,18.7677
13143,1,100,400,11.691
13145,1,100,600,20.1953
13147,1,21.47,100,30.597
13158,1,200,900,32.769
13159,1,2.8,100,19.9805
13160,1,28.78,100,37.1165
13163,1,23.73,100,39.5946
13165,1,3.47,100,20.5413
13174,1,25.35,100,21.1668
13182,1,-16.68,100,34.5694
13188,1,100,600,12.8787
13189,1,100,600,31.6424
13190,1,100,600,18.1843
13191,1,100,400,36.9439
13192,1,600,2000,27.2045
13193,1,0.8,100,14.9291
13195,1,24.53,100,15.6885
13200,1,38.33,200,28.5926
13209,1,100,400,36.1655
13212,1,4.07,100,18.0204
13218,1,90,300,50.1489
13222,1,26.07,100,51.8046
13223,1,24.72,100,32.8251
13226,1,5.47,100,24.3233
13232,1,33.95,200,33.8385
13235,1,200,700,36.913
13238,1,39.2,200,49.4643
13265,1,6.84,100,39.8497
13268,1,11.07,100,24.3194
13270,1,3.33,100,30.2123
13285,1,34.5,200,19.8941
13292,1,24.51,100,57.0272
13298,1,16.94,100,20.2779
13303,1,24.02,100,46.6681
13310,1,22.26,100,32.6836
13311,1,22.3,100,41.1535
13312,1,2.33,100,36.4606
13313,1,36.04,200,33.4634
13316,1,33.56,200,19.8824
13322,1,200,700,30.3454
13327,1,200,800,23.78
13330,1,21.67,100,30.6935
13333,1,100,500,5.03859
13338,1,41.67,200,34.2763
13345,1,26.96,100,38.8523
13363,1,17.34,100,32.4087
13370,1,20.86,100,34.1228
13371,1,13.6,100,25.6008
13379,1,200,900,25.0317
13383,1,55.67,200,40.3471
13385,1,41.58,200,17.8234
13386,1,41.58,200,31.7925
13387,1,41.58,200,35.5296
13388,1,55.26,200,27.6041
13389,1,55.26,200,25.7555
13390,1,19.79,100,12.1812
13391,1,19.79,100,4.57261
13392,1,22.56,100,15.784
13393,1,19.79,100,38.4711
13394,1,19.79,100,35.9377
13395,1,19.79,100,25.0729
13397,1,55.26,200,45.2068
13398,1,55.26,200,23.8341
13399,1,55.26,200,22.1095
13407,1,16.8,100,110.06
13409,1,20.6,100,37.1366
13411,1,54.21,200,42.6211
13412,1,21.28,100,58.1135
13419,1,14.97,100,28.9656
13421,1,23.91,100,31.3772
13423,1,23.91,100,53.0974
13424,1,23.91,100,29.8851
13425,1,18.29,100,52.5669
13426,1,42.28,200,36.29
13433,1,34.86,200,22.1989
13437,1,34.86,200,37.1684
13439,1,34.86,200,21.0996
13440,1,22.64,100,23.6629
13447,1,8.2,100,22.8667
13456,1,18.99,100,43.863
13466,1,35.99,200,10.9389
13467,1,9.95,100,45.1189
13468,1,37.57,200,36.7034
13482,1,35.99,200,23.6507
13486,1,35.99,200,52.3993
13487,1,33.56,200,41.7704
13489,1,53.83,200,17.5405
13491,1,13.71,100,29.8534
13493,1,200,700,99.8048
13496,1,21.76,100,34.0045
13497,1,21.76,100,31.3395
13500,1,21.76,100,28.3803
13502,1,21.76,100,34.1205
13505,1,21.76,100,22.3242
13506,1,21.76,100,100.488
13507,1,21.76,100,42.3439
13510,1,0.14,100,13.9594
13512,1,18.49,100,21.0583
13514,1,20.67,100,32.7796
13520,1,53.83,200,43.3423
13525,1,35.38,200,32.6242
13526,1,100,500,50.8321
13530,1,100,500,28.9926
13549,1,15.36,100,43.4888
13550,1,21,100,44.8614
13551,1,1.67,100,33.2321
13556,1,4.35,100,16.1278
13560,1,100,500,28.1382
13569,1,64.02,200,29.767
13577,1,32.89,100,46.6076
13580,1,22.56,100,28.9244
13582,1,22.56,100,39.3042
13584,1,12.75,100,19.7229
13585,1,14.85,100,31.9695
13589,1,14.85,100,45.6276
13590,1,57.5,200,29.894
13592,1,200,700,22.1378
13594,1,13.58,100,22.4822
13597,1,13.58,100,16.2294
13601,1,14.49,100,37.4054
13604,1,14.85,100,68.4683
13607,1,25.36,100,16.054
13609,1,14.67,100,21.3644
13617,1,1.51,100,29.0931
13620,1,100,600,30.6786
13633,1,33.56,200,29.6194
13639,1,19.95,100,18.4266
13643,1,12.21,100,36.9045
13648,1,33.56,200,18.3348
13651,1,11.19,100,13.3281
13654,1,-0,100,0
13655,1,13.64,100,24.4496
13658,1,17.61,100,9.95564
