from bus,to bus,id,reactance,lower line limit,upper line limit
9326,3138,1,0.047628,-628,628
2054,8025,1,0.011281,-2640,2640
6100,8025,1,0.015099,-2021,2021
5067,6685,1,0.017579,-1738,1738
6685,6100,1,0.025091,-1219,1219
9578,5067,1,0.052339,-572,572
2054,4276,1,0.010149,-2921,2921
9724,6100,1,0.023702,-1289,1289
9724,9368,1,0.106207,-283,283
9724,13267,1,0.045182,-665,665
9724,2692,1,0.012198,-2441,2441
9724,10070,1,0.054083,-561,561
44,10213,1,0.023636,-1206,1206
1360,9657,1,0.002969,-10435,10435
1360,9657,2,0.0025,-12556,12556
7227,9657,1,0.039159,-792,792
9657,1616,1,0.02431,-1281,1281
524,9657,1,0.06989,-443,443
524,9657,2,0.07594,-410,410
5338,7701,1,0.02183,-1715,1715
10604,5578,1,0.103397,-295,295
8742,3163,1,0.017802,-1688,1688
13227,13267,1,0.049322,-609,609
44,5108,1,0.041802,-692,692
1970,1536,1,0.066198,-431,431
303,2470,1,0.056124,-538,538
8879,1769,1,0.037917,-799,799
3750,4255,1,0.105521,-293,293
5578,7226,1,0.013603,-2287,2287
7226,755,1,0.055818,-527,527
5110,5578,1,0.030066,-1018,1018
5578,3312,1,0.05,-596,596
833,5578,1,0.070802,-400,400
6770,8786,1,0.050777,-589,589
3264,7633,1,0.168223,-182,182
8822,3264,1,0.082017,-372,372
3264,4018,1,0.079537,-378,378
7870,10079,1,0.080372,-373,373
5161,7870,1,0.074372,-406,406
4231,4476,1,0.02757,-1059,1059
7227,4255,1,0.047169,-653,653
1616,4255,1,0.0732,-423,423
3840,4255,1,0.005729,-5399,5399
11279,4255,1,0.060349,-524,524
10688,5663,1,0.032132,-955,955
1211,10688,1,0.021934,-1383,1383
3766,10688,1,0.036041,-802,802
10688,6393,1,0.087157,-351,351
11097,4179,1,0.014942,-2007,2007
1536,11097,1,0.00238,-12413,12413
5663,11097,1,0.027339,-1099,1099
5663,4179,1,0.017587,-1734,1734
10079,4179,1,0.128802,-236,236
1536,7191,1,0.00219,-13528,13528
1536,6516,1,0.018438,-1651,1651
6413,5663,1,0.023107,-1325,1325
6413,5663,2,0.021397,-1425,1425
6413,335,1,0.001421,-21136,21136
6413,8879,1,0.002521,-11787,11787
5663,6516,1,0.025364,-1169,1169
13567,7191,1,0.002017,-14970,14970
335,13567,1,0.002364,-12458,12458
13567,3766,1,0.016446,-1675,1675
8879,3826,1,0.008,-3705,3705
3766,8879,1,0.012612,-2422,2422
3766,3826,1,0.012504,-2448,2448
1211,3766,1,0.030521,-1003,1003
10387,7701,1,0.00702,-5334,5334
7701,8195,1,0.02018,-1873,1873
2057,8855,1,0.010661,-2790,2790
11018,2057,1,0.025198,-1186,1186
8347,2057,1,0.024661,-1206,1206
193,10028,1,0.041909,-659,659
12828,7597,1,0.055347,-543,543
9651,1958,1,0.093347,-318,318
9651,2070,1,0.111248,-267,267
4444,11306,1,0.05686,-536,536
6770,4444,1,0.064959,-464,464
303,7633,1,0.054959,-547,547
1375,8855,1,0.09295,-324,324
13641,12377,1,0.046397,-661,661
11279,4711,1,0.0042,-7321,7321
11279,4711,2,0.00449,-6937,6937
10255,2023,1,0.016868,-1745,1745
2023,8855,1,0.064909,-471,471
10255,7418,1,0.115372,-261,261
4597,5793,1,0.030826,-980,980
13641,5793,1,0.030438,-1004,1004
7418,10098,1,0.002182,-13702,13702
11279,6390,1,0.003979,-7743,7743
11279,4485,1,0.05176,-595,595
9783,8195,1,0.02765,-1367,1367
2822,10875,1,0.007256,-4160,4160
13164,8195,1,0.00943,-4006,4006
4597,13641,1,0.024273,-1240,1240
10875,13641,1,0.017992,-1655,1655
2070,11388,1,0.142669,-210,210
2692,13267,1,0.030488,-977,977
9326,6708,1,0.047397,-634,634
11018,8855,1,0.030826,-973,973
8855,6708,1,0.077876,-384,384
4482,962,1,0.00905,-3480,3480
3183,7221,1,0.02296,-1371,1371
2593,3359,1,0.05899,-521,521
3359,2044,1,0.07168,-415,415
8848,9981,1,0.00465,-6748,6748
8848,3239,1,0.01124,-2793,2793
8848,10523,1,0.00527,-5970,5970
8848,9186,1,0.00938,-3355,3355
4381,13586,1,0.003502,-8992,8992
4381,5114,1,4.41471,-8,8
4381,1350,1,0.0916,-337,337
4381,342,1,4.76844,-7,7
4381,9970,1,0.08948,-339,339
4381,13254,1,0.011889,-2595,2595
4381,8395,1,1.944,-16,16
13586,1350,1,0.546756,-56,56
13586,9970,1,0.580622,-53,53
13586,13254,1,0.068209,-446,446
7727,2304,1,0.00386,-8142,8142
7727,1668,1,0.01138,-2766,2766
7727,13402,1,0.00325,-9657,9657
7727,11873,1,0.00339,-9284,9284
5114,3277,1,0.158871,-199,199
3277,6494,1,0.000222,-142286,142286
9970,3277,1,7.13067,-5,5
11058,3277,1,1.07591,-29,29
6499,3277,1,0.18612,-162,162
12273,3277,1,4.34773,-7,7
10883,3277,1,1.06889,-30,30
412,3277,1,0.08652,-354,354
3510,3277,1,4.49422,-8,8
6844,3277,1,0.028938,-1068,1068
6590,3277,1,0.260951,-121,121
5114,8135,1,0.000222,-142286,142286
6724,5114,1,0.337378,-94,94
342,5114,1,0.10048,-305,305
9970,5114,1,0.8648,-37,37
11058,5114,1,1.86209,-17,17
6499,5114,1,0.153191,-192,192
12273,5114,1,4.72578,-6,6
10883,5114,1,0.08244,-373,373
412,5114,1,1.77756,-18,18
8395,5114,1,2.99258,-11,11
3510,5114,1,4.96444,-8,8
6844,5114,1,0.817422,-37,37
6590,5114,1,0.029609,-1038,1038
8135,6724,1,0.020218,-1545,1545
6494,6724,1,0.020262,-1544,1544
7221,4112,1,0.00041,-76679,76679
7221,962,1,0.01087,-2897,2897
7221,1491,1,0.00046,-68410,68410
7221,962,2,0.00924,-3401,3401
2593,7602,1,2.63616,-12,12
2593,2044,1,0.128659,-239,239
2304,11382,1,0.0032,-9780,9780
2304,3618,1,0.00489,-6432,6432
13402,11382,1,0.00352,-8942,8942
13402,129,1,0.00454,-6915,6915
4826,962,1,0.00746,-4217,4217
4826,12707,1,0.01022,-3079,3079
12707,1937,1,0.0004,-78577,78577
12707,11873,1,0.00698,-4498,4498
1668,2394,1,0.00043,-73144,73144
1668,10304,1,0.00309,-10190,10190
1282,11382,1,0.00538,-5849,5849
2985,11382,1,0.00548,-5744,5744
2985,8729,1,0.00173,-18181,18181
2985,9186,1,0.01471,-2134,2134
1282,11382,2,0.00512,-6140,6140
9805,11873,1,0.00248,-12692,12692
342,6724,1,0.021689,-1428,1428
3500,9186,1,0.00289,-10893,10893
1350,5137,1,0.000222,-142286,142286
1350,13254,1,0.100471,-310,310
5137,4174,1,0.039982,-780,780
342,9970,1,0.993333,-32,32
342,8395,1,3.23231,-10,10
13254,9970,1,0.43592,-63,63
8395,9970,1,0.011449,-2682,2682
962,5712,1,0.00305,-10293,10293
962,10304,1,0.01255,-2505,2505
962,13656,1,0.00065,-48391,48391
962,11702,1,0.00063,-49913,49913
962,9098,1,0.00055,-57093,57093
962,7884,1,0.00968,-3253,3253
962,61,1,0.00079,-39828,39828
1142,4784,1,0.000222,-142286,142286
11058,1142,1,7.54533,-5,5
9831,1142,1,0.482489,-63,63
12273,1142,1,0.12368,-254,254
3510,1142,1,0.363422,-104,104
6844,1142,1,2.19689,-14,14
6590,1142,1,2.39587,-13,13
7884,3238,1,0.00213,-14737,14737
7884,11179,1,0.00884,-3554,3554
13254,3070,1,0.000222,-142286,142286
5402,8729,1,0.00204,-15425,15425
8371,8729,1,0.00208,-15130,15130
10366,10981,1,0.000222,-142286,142286
11058,10366,1,0.093391,-331,331
6499,10366,1,7.408,-5,5
10366,9831,1,0.07292,-431,431
412,10366,1,8.29556,-4,4
10366,2298,1,0.568222,-56,56
10981,2298,1,0.02624,-1189,1189
12041,12038,1,0.00317,-9918,9918
12041,11382,1,0.00498,-6320,6320
13341,11382,1,0.00508,-6197,6197
11058,6499,1,0.773067,-41,41
11058,9831,1,0.037609,-817,817
11058,12273,1,0.598711,-53,53
11058,10883,1,1.16036,-28,28
11058,412,1,0.915733,-35,35
3510,11058,1,4.47911,-9,9
6844,11058,1,0.063271,-492,492
6590,11058,1,1.83911,-17,17
11058,2298,1,0.10076,-307,307
6499,9831,1,2.60471,-12,12
6499,12273,1,6.088,-5,5
6499,10883,1,0.048089,-652,652
6499,412,1,0.0432,-723,723
3510,6499,1,6.76711,-6,6
6844,6499,1,1.21418,-26,26
6590,6499,1,0.043289,-714,714
6499,2298,1,5.23956,-6,6
7602,2044,1,0.01718,-1817,1817
12038,7626,1,0.00694,-4526,4526
12038,11382,1,0.008,-3935,3935
9831,1354,1,0.000222,-142286,142286
12273,9831,1,0.030631,-1017,1017
10883,9831,1,3.81467,-9,9
412,9831,1,2.61493,-13,13
3510,9831,1,0.719378,-51,51
6844,9831,1,2.10556,-14,14
6590,9831,1,4.29458,-7,7
2298,9831,1,0.161089,-195,195
7626,2254,1,0.00895,-3513,3513
12273,2191,1,0.000222,-142286,142286
10883,12273,1,7.768,-4,4
3510,12273,1,0.153382,-246,246
6844,12273,1,0.656267,-47,47
6590,12273,1,0.891556,-35,35
11382,3239,1,0.00777,-4051,4051
10883,412,1,0.061889,-509,509
10883,4174,1,0.05932,-520,520
6844,10883,1,2.80262,-12,12
6590,10883,1,2.22044,-15,15
10883,2298,1,0.072822,-432,432
412,4174,1,0.055382,-547,547
6844,412,1,4.63378,-7,7
6590,412,1,3.72964,-9,9
412,2298,1,0.074151,-424,424
2254,8510,1,0.00362,-8673,8673
10304,13103,1,0.00177,-17783,17783
8395,12108,1,0.000222,-142286,142286
471,9098,1,0.00022,-142990,142990
6844,3510,1,0.172902,-217,217
3510,6590,1,0.1404,-269,269
6844,6590,1,0.031711,-970,970
2298,6473,1,0.000222,-142286,142286
12971,3259,1,0.058388,-473,473
929,3259,1,0.070686,-412,412
6446,5892,1,0.04244,-874,874
5892,11019,1,0.006081,-6129,6129
5892,8749,1,0.041919,-892,892
5892,8749,2,0.04106,-910,910
10227,2900,1,0.0163,-1931,1931
10227,2900,2,0.01485,-2123,2123
10227,2900,3,0.01661,-1895,1895
2145,10227,1,0.0241,-1306,1306
2145,10227,2,0.02677,-1174,1174
2145,10227,3,0.02623,-1198,1198
8032,1164,1,0.032207,-1148,1148
8032,3008,1,0.16186,-227,227
2305,4806,1,0.029702,-1034,1034
4806,8823,1,0.036041,-863,863
5561,6684,1,0.066364,-437,437
10396,5561,1,0.027446,-1076,1076
2035,4589,1,0.071919,-433,433
2035,4589,2,0.07045,-442,442
4589,12640,1,0.02344,-1334,1334
4589,10889,1,0.01486,-2097,2097
4589,7538,1,0.03368,-920,920
4589,1292,1,0.09743,-318,318
12971,5532,1,0.080331,-338,338
12971,4992,1,0.008083,-3718,3718
12971,9566,1,0.023083,-1348,1348
12971,11748,1,0.015719,-1969,1969
12971,1037,1,0.02143,-1440,1440
12971,6848,1,0.012702,-2370,2370
12971,3676,1,0.037777,-757,757
4201,7895,1,0.014273,-2168,2168
5373,4201,1,0.032174,-964,964
8818,4224,1,0.085248,-354,354
8818,1740,1,0.099223,-284,284
1384,4853,1,0.092,-308,308
10215,4853,1,0.013504,-2182,2182
13420,8567,1,0.057446,-505,505
13420,2099,1,0.065182,-473,473
13420,10947,1,0.070686,-390,390
7589,13420,1,0.064248,-429,429
13420,503,1,0.022041,-1404,1404
13470,11054,1,0.157802,-190,190
10947,11054,1,0.024083,-1278,1278
10947,11054,2,0.024554,-1256,1256
5318,11054,1,0.051661,-603,603
11054,6936,1,0.009868,-2947,2947
6629,11054,1,0.13338,-233,233
6629,11054,2,0.123496,-252,252
7337,11054,1,0.020752,-1475,1475
6703,7885,1,0.004603,-6673,6673
7885,3706,1,0.030702,-1012,1012
1037,11926,1,0.130893,-238,238
1037,11926,2,0.133463,-233,233
8682,11926,1,0.07062,-439,439
8682,11926,2,0.069182,-447,447
9872,12389,1,0.045231,-687,687
6788,9872,1,0.097983,-313,313
9872,13113,1,0.009331,-3273,3273
500,2673,1,0.144587,-216,216
6143,500,1,0.019752,-1576,1576
5184,56,1,0.017174,-1778,1778
56,1284,1,0.083661,-369,369
56,2267,1,0.027917,-1063,1063
13072,5184,1,0.064058,-472,472
9130,2400,1,0.118207,-244,244
2400,8054,1,0.123438,-238,238
3834,7401,1,0.042039,-735,735
7401,1292,1,0.021591,-1430,1430
2028,13653,1,0.000893,-35373,35373
6883,2028,1,0.021132,-1469,1469
6883,2028,2,0.020711,-1490,1490
13653,5429,1,0.091041,-313,313
13653,11192,1,0.047421,-602,602
13653,10958,1,0.108463,-256,256
670,5241,1,0.026992,-1052,1052
10751,670,1,0.002818,-10216,10216
2419,2305,1,0.048769,-636,636
8688,5087,1,0.04138,-704,704
5087,10725,1,0.054661,-551,551
7895,6750,1,0.137942,-226,226
7895,6750,2,0.140653,-222,222
6750,10524,1,0.056041,-528,528
6750,12031,1,0.035,-885,885
3835,6750,1,0.029992,-991,991
3835,6750,2,0.028058,-1024,1024
3454,7619,1,0.143124,-215,215
8790,7619,1,0.066364,-464,464
7589,8567,1,0.035901,-816,816
9285,2035,1,0.054419,-574,574
9285,2035,2,0.055479,-563,563
704,6273,1,0.073248,-425,425
13276,6273,1,0.018174,-1697,1697
929,5532,1,0.027066,-1005,1005
7618,5318,1,0.070083,-443,443
11426,7618,1,0.024876,-1248,1248
4992,3974,1,0.037438,-788,788
12254,3207,1,0.020314,-1649,1649
3207,5414,1,0.018207,-1917,1917
12316,2133,1,0.052446,-588,588
10920,12316,1,0.062876,-488,488
13321,3581,1,0.01612,-2343,2343
13321,3581,2,0.01643,-2300,2300
5373,7895,1,0.008438,-3646,3646
7895,2339,1,0.033653,-888,888
1643,1248,1,0.04661,-671,671
1643,1248,2,0.04568,-682,682
4107,1248,1,0.0343,-910,910
969,1248,1,0.07275,-429,429
6446,8749,1,0.05919,-626,626
13205,1542,1,0.112132,-258,258
13205,1542,2,0.109893,-256,256
1542,6267,1,0.028231,-1087,1087
1542,12445,1,0.040868,-748,748
1542,5669,1,0.10976,-267,267
1542,827,1,0.121033,-258,258
1542,1243,1,0.095331,-324,324
4186,13205,1,0.06986,-428,428
13109,4186,1,0.105628,-257,257
4186,3008,1,0.149314,-206,206
9516,4186,1,0.006876,-4443,4443
2888,4186,1,0.01462,-2127,2127
2888,4186,2,0.014331,-2158,2158
620,4186,1,0.03114,-996,996
2879,10925,1,0.043066,-654,654
2009,2879,1,0.033479,-876,876
2879,12615,1,0.028893,-991,991
4993,13570,1,0.230033,-124,124
13570,1328,1,0.133777,-214,214
13570,2823,1,0.106554,-276,276
4986,12249,1,0.07786,-337,337
12249,8102,1,0.006174,-4573,4573
1249,10766,1,0.108678,-270,270
1249,12030,1,0.043289,-658,658
6684,10725,1,0.072058,-394,394
3008,13205,1,0.074298,-352,352
3120,13205,1,0.087917,-323,323
1164,10414,1,0.086397,-337,337
10414,12254,1,0.100066,-335,335
10414,5974,1,0.041727,-664,664
5834,2346,1,0.023868,-1298,1298
11341,5834,1,0.011182,-2533,2533
11068,1054,1,0.02821,-1330,1330
10919,11068,1,0.02074,-1805,1805
13146,8672,1,0.094893,-324,324
13146,8672,2,0.092868,-330,330
8672,4319,1,0.073256,-399,399
8672,9445,1,0.020132,-1531,1531
8672,9445,2,0.020686,-1360,1360
1328,8672,1,0.07314,-419,419
8672,7355,1,0.029702,-1045,1045
8672,7355,2,0.029273,-1059,1059
4023,8672,1,0.236802,-134,134
3711,2475,1,0.032182,-966,966
3711,6883,1,0.021843,-1427,1427
5019,2900,1,0.02624,-1196,1196
5019,10919,1,0.03649,-1033,1033
6742,2355,1,0.027868,-1115,1115
6742,2475,1,0.049397,-627,627
6742,2475,2,0.048397,-639,639
6742,2401,1,0.04757,-656,656
6742,137,1,0.022182,-1402,1402
6742,298,1,0.039124,-797,797
12254,8213,1,0.028281,-1295,1295
10766,12254,1,0.124661,-265,265
10766,12254,2,0.127058,-262,262
12254,5414,1,0.018182,-1914,1914
13072,11429,1,0.024339,-1275,1275
10725,13072,1,0.03462,-894,894
10725,13072,2,0.033909,-911,911
9904,6075,1,0.00281,-11201,11201
7874,10614,1,0.056603,-549,549
5506,7874,1,0.068058,-338,338
11200,8129,1,0.06676,-464,464
11200,12693,1,0.076091,-379,379
6703,4558,1,0.044942,-696,696
6703,6143,1,0.109438,-282,282
6703,6143,2,0.107198,-287,287
1864,4947,1,0.01543,-2005,2005
4947,3957,1,0.014628,-2095,2095
4122,2261,1,0.007331,-4204,4204
704,4122,1,0.04095,-751,751
2145,13321,1,0.00981,-3207,3207
2145,13321,2,0.01,-3147,3147
13321,6075,1,0.01867,-1689,1689
7175,4001,1,0.089231,-330,330
1580,7175,1,0.018603,-1514,1514
4065,10381,1,0.061248,-455,455
10029,4065,1,0.043207,-728,728
9868,8688,1,0.022587,-1217,1217
2806,13470,1,0.065017,-474,474
11304,13470,1,0.009,-3418,3418
13470,6629,1,0.046587,-663,663
298,2355,1,0.009008,-3429,3429
9130,10925,1,0.116843,-255,255
6788,2099,1,0.050041,-611,611
1565,10381,1,0.005579,-4965,4965
2396,13146,1,0.035397,-868,868
13616,7940,1,0.102727,-302,302
7429,7940,1,0.025364,-1222,1222
8054,7940,1,0.161132,-190,190
11423,1862,1,0.000581,-52855,52855
5014,3060,1,0.007438,-4180,4180
3533,2261,1,0.009347,-3080,3080
2261,8093,1,0.034562,-827,827
13276,2261,1,0.045339,-683,683
3533,5893,1,0.002769,-11302,11302
13276,3533,1,0.043107,-724,724
2626,2806,1,0.017231,-1804,1804
3678,7956,1,0.048562,-600,600
3120,7956,1,0.03314,-849,849
13342,5373,1,0.030769,-966,966
704,9652,1,0.099174,-310,310
704,9652,2,0.097058,-316,316
704,9652,3,0.09495,-322,322
704,7536,1,0.049612,-617,617
704,4787,1,0.135157,-221,221
704,5893,1,0.048876,-635,635
704,7941,1,0.031752,-981,981
704,7941,2,0.029397,-1058,1058
704,13185,1,0.09762,-295,295
9652,5647,1,0.097091,-320,320
9652,5203,1,0.166008,-186,186
10919,13151,1,0.00154,-24246,24246
10919,13151,2,0.00194,-19243,19243
1784,573,1,0.040521,-773,773
1784,349,1,0.012159,-2577,2577
1784,349,2,0.013781,-2281,2281
1784,5136,1,0.0075,-4167,4167
1784,817,1,0.07662,-408,408
3151,4224,1,0.01286,-2406,2406
2475,6883,1,0.046942,-656,656
1384,13616,1,0.100992,-305,305
13616,11135,1,0.07986,-390,390
13616,7429,1,0.099818,-307,307
11794,7030,1,0.012554,-2476,2476
11794,9130,1,0.030719,-1000,1000
12314,4986,1,0.029174,-968,968
8682,12314,1,0.04286,-689,689
11192,13281,1,0.122041,-236,236
506,13281,1,0.049099,-574,574
6819,10524,1,0.061851,-470,470
4993,9845,1,0.305793,-101,101
4477,4993,1,0.060017,-474,474
4993,95,1,0.134521,-232,232
1873,8072,1,0.03914,-727,727
8072,8263,1,0.041612,-654,654
10342,7920,1,0.085686,-335,335
10766,7920,1,0.085769,-335,335
10607,10342,1,0.016901,-1660,1660
5917,10607,1,0.018248,-1618,1618
12340,3957,1,0.107901,-286,286
5429,12340,1,0.103438,-297,297
7589,3232,1,0.033719,-877,877
3232,11426,1,0.043661,-645,645
3079,7612,1,0.006653,-4668,4668
3069,7612,1,0.007636,-4051,4051
8971,5554,1,0.032331,-960,960
8971,5554,2,0.032942,-943,943
5554,5506,1,0.005446,-5639,5639
6267,641,1,0.01662,-1852,1852
4329,11808,1,0.031934,-977,977
13276,11808,1,0.029562,-1054,1054
863,12031,1,0.094372,-298,298
863,3740,1,0.073826,-419,419
3836,1226,1,0.019174,-1582,1582
506,3836,1,0.077132,-383,383
2401,1226,1,0.006802,-4272,4272
2401,137,1,0.020826,-1479,1479
2401,12891,1,0.06305,-449,449
2401,5717,1,0.068752,-416,416
2401,1918,1,0.083983,-336,336
5647,5203,1,0.069124,-451,451
4001,2673,1,0.017033,-1664,1664
10947,12943,1,0.046653,-667,667
10947,12545,1,0.013818,-2223,2223
3834,573,1,0.090401,-344,344
3834,8812,1,0.081479,-382,382
3834,12618,1,0.068219,-460,460
3834,2745,1,0.08575,-439,439
3834,10184,1,0.04113,-755,755
124,355,1,0.010686,-2884,2884
1243,124,1,0.022769,-1355,1355
3420,46,1,0.007531,-4137,4137
11341,2931,1,0.007603,-4048,4048
11341,2931,2,0.00862,-3606,3606
13109,3678,1,0.059157,-485,485
2396,11739,1,0.060893,-469,469
5181,3454,1,0.051851,-592,592
1565,5181,1,0.104149,-251,251
1677,9791,1,0.010686,-2905,2905
4536,9791,1,0.009364,-3303,3303
4536,9791,2,0.009174,-3365,3365
1873,834,1,0.074521,-399,399
834,10342,1,0.072339,-413,413
6374,5485,1,0.006248,-4574,4574
5485,5620,1,0.028678,-1071,1071
2673,8086,1,0.077364,-344,344
13014,8086,1,0.121198,-225,225
11304,8024,1,0.009174,-3350,3350
8858,11304,1,0.067983,-448,448
13276,7536,1,0.025397,-1207,1207
10614,28,1,0.064967,-479,479
9845,12392,1,0.024603,-1262,1262
2547,9845,1,0.102868,-289,289
4319,10695,1,0.067711,-446,446
3974,1677,1,0.048471,-602,602
1677,5506,1,0.034314,-902,902
1677,3032,1,0.074008,-418,418
1677,3032,2,0.075463,-411,411
1873,43,1,0.128752,-223,223
43,10261,1,0.085843,-337,337
43,929,1,0.109992,-252,252
8263,43,1,0.050058,-578,578
10342,5346,1,0.026198,-1182,1182
5917,5346,1,0.015769,-1908,1908
1384,1590,1,0.053223,-583,583
5248,12392,1,0.082157,-379,379
6819,11057,1,0.112033,-260,260
1832,6111,1,0.036793,-804,804
6111,4477,1,0.064818,-442,442
6111,1580,1,0.123132,-251,251
6111,1580,2,0.120562,-256,256
5113,6111,1,0.063959,-478,478
9725,7694,1,0.010248,-3001,3001
9725,6143,1,0.040843,-756,756
641,12445,1,0.018488,-1555,1555
4277,6863,1,0.034322,-845,845
4277,3989,1,0.035942,-861,861
7694,4277,1,0.016,-1920,1920
7153,4277,1,0.008008,-3867,3867
5093,1832,1,0.045793,-659,659
7435,5093,1,0.089967,-323,323
11429,6833,1,0.021727,-1332,1332
6833,2267,1,0.096521,-322,322
7355,9445,1,0.010669,-2913,2913
9445,9055,1,0.046826,-615,615
10751,11135,1,0.131826,-233,233
8024,6629,1,0.01238,-2484,2484
28,2544,1,0.035826,-804,804
28,4542,1,0.020529,-1514,1514
28,8739,1,0.079231,-387,387
4558,2544,1,0.094587,-324,324
4542,2168,1,0.049058,-633,633
8682,2168,1,0.146752,-212,212
7537,817,1,0.002919,-10647,10647
832,9055,1,0.059397,-499,499
832,7435,1,0.10176,-285,285
5943,832,1,0.088562,-321,321
5241,4787,1,0.014066,-2011,2011
2419,7816,1,0.028802,-1064,1064
2419,7816,2,0.032636,-950,950
2419,13185,1,0.156397,-195,195
3706,3707,1,0.04014,-730,730
2035,1643,1,0.01393,-2244,2244
2035,1643,2,0.01419,-2204,2204
2035,46,1,0.02076,-1504,1504
2035,46,2,0.021159,-1477,1477
1873,10342,1,0.070331,-410,410
3069,1873,1,0.014554,-2122,2122
9375,1873,1,0.032091,-964,964
503,12943,1,0.046298,-670,670
1284,7760,1,0.012008,-2555,2555
8213,5974,1,0.062207,-601,601
8258,8619,1,0.011777,-2623,2623
8258,743,1,0.042769,-697,697
10980,13342,1,0.022099,-1362,1362
8835,5644,1,0.105893,-281,281
5774,8835,1,0.021289,-1430,1430
170,7589,1,0.022686,-1194,1194
10261,929,1,0.059364,-494,494
10342,5172,1,0.045967,-649,649
5172,6309,1,0.053008,-568,568
1005,5644,1,0.09686,-321,321
8619,4221,1,0.018818,-1649,1649
8619,4221,2,0.019174,-1620,1620
9594,8172,1,0.021909,-1350,1350
8172,11429,1,0.061636,-470,470
8331,6515,1,0.057149,-514,514
6515,2339,1,0.070124,-427,427
5318,3767,1,0.078314,-368,368
3767,13014,1,0.053603,-536,536
7030,7239,1,0.03214,-954,954
6894,4936,1,0.081388,-381,381
4936,1590,1,0.047388,-656,656
4991,10342,1,0.018207,-1543,1543
10342,12030,1,0.063727,-466,466
10342,4833,1,0.033579,-860,860
4536,8971,1,0.019678,-1563,1563
4536,8971,2,0.019273,-1592,1592
4329,226,1,0.089686,-345,345
13276,4329,1,0.056587,-547,547
3478,9130,1,0.021587,-1359,1359
3478,4587,1,0.013017,-2223,2223
9052,942,1,0.078099,-345,345
942,6300,1,0.159802,-183,183
8790,942,1,0.110702,-278,278
95,2547,1,0.142983,-211,211
1565,1864,1,0.097777,-313,313
12991,1864,1,0.109372,-284,284
1864,762,1,0.095653,-320,320
3151,7429,1,0.017669,-1757,1757
5414,13356,1,0.039124,-877,877
13356,9309,1,0.060793,-490,490
10666,170,1,0.039711,-726,726
573,5136,1,0.03186,-975,975
10215,10751,1,0.177512,-173,173
10751,3918,1,0.017711,-1747,1747
10751,3918,2,0.018058,-1716,1716
10751,3918,3,0.021066,-1405,1405
3221,10751,1,0.159347,-195,195
13014,5248,1,0.071347,-398,398
2640,7816,1,0.033281,-933,933
2640,7816,2,0.033917,-917,917
5203,7816,1,0.034983,-890,890
9546,13276,1,0.024661,-1242,1242
9546,11101,1,0.01376,-2258,2258
1328,11739,1,0.01486,-2067,2067
8129,2626,1,0.02843,-984,984
2267,10816,1,0.028934,-1012,1012
10816,10980,1,0.048909,-622,622
2673,2626,1,0.080711,-364,364
2673,2626,2,0.074793,-418,418
2626,8858,1,0.002612,-11816,11816
3405,1792,1,0.026314,-1084,1084
8682,3405,1,0.049397,-582,582
1328,4023,1,0.021669,-1414,1414
2384,2145,1,0.00721,-4355,4355
2384,5852,1,0.00228,-13785,13785
11341,13523,1,0.012083,-2571,2571
11341,13523,2,0.012314,-2526,2526
10766,2709,1,0.064099,-481,481
355,10766,1,0.040901,-718,718
5669,10766,1,0.063686,-463,463
12258,13646,1,0.00429,-8731,8731
12830,13646,1,0.02375,-1592,1592
13646,4230,1,0.00093,-40234,40234
13646,2724,1,0.00095,-39394,39394
8812,13522,1,0.034979,-895,895
8812,13522,2,0.033031,-947,947
13522,9419,1,0.007909,-3976,3976
13522,7538,1,0.080461,-381,381
2673,3989,1,0.099231,-309,309
2673,13014,1,0.231174,-125,125
2673,95,1,0.141661,-204,204
12258,1054,1,0.00906,-4141,4141
8812,9419,1,0.02175,-1447,1447
8812,5205,1,0.040039,-783,783
8812,817,1,0.069219,-450,450
8812,10184,1,0.04144,-753,753
9419,9002,1,0.03801,-817,817
5852,2900,1,0.02188,-1437,1437
8749,2745,1,0.03749,-994,994
8749,2745,2,0.03069,-1202,1202
5414,4754,1,0.13405,-262,262
2709,5414,1,0.076488,-482,482
5414,10029,1,0.057678,-555,555
9868,10307,1,0.020579,-1495,1495
9868,10307,2,0.020149,-1524,1524
9868,6309,1,0.055512,-559,559
